,max length of binary vectors
47354,94699.90864498119
47355,94701.90861451598
47356,94703.90861451598
47357,94705.90858405206
47358,94707.90858405206
47359,94709.90855358943
47360,94711.90855358943
47361,94713.90852312808
47362,94715.90852312808
47363,94717.90849266802
47364,94719.90849266802
47365,94721.90846220925
47366,94723.90846220925
47367,94725.90843175177
47368,94727.90843175177
47369,94729.90840129556
47370,94731.90840129556
47371,94733.90837084065
47372,94735.90837084065
47373,94737.90834038702
47374,94739.90834038702
47375,94741.90830993466
47376,94743.90830993466
47377,94745.90827948361
47378,94747.90827948361
47379,94749.90824903385
47380,94751.90824903385
47381,94753.90821858535
47382,94755.90821858535
47383,94757.90818813814
47384,94759.90818813814
47385,94761.90815769223
47386,94763.90815769223
47387,94765.90812724759
47388,94767.90812724759
47389,94769.90809680425
47390,94771.90809680425
47391,94773.90806636219
47392,94775.90806636219
47393,94777.9080359214
47394,94779.9080359214
47395,94781.9080054819
47396,94783.9080054819
47397,94785.9079750437
47398,94787.9079750437
47399,94789.90794460678
47400,94791.90794460678
47401,94793.90791417114
47402,94795.90791417114
47403,94797.90788373677
47404,94799.90788373677
47405,94801.90785330371
47406,94803.90785330371
47407,94805.90782287192
47408,94807.90782287192
47409,94809.9077924414
47410,94811.9077924414
47411,94813.90776201218
47412,94815.90776201218
47413,94817.90773158424
47414,94819.90773158424
47415,94821.90770115759
47416,94823.90770115759
47417,94825.90767073222
47418,94827.90767073222
47419,94829.90764030814
47420,94831.90764030814
47421,94833.90760988533
47422,94835.90760988533
47423,94837.90757946382
47424,94839.90757946382
47425,94841.90754904356
47426,94843.90754904356
47427,94845.90751862462
47428,94847.90751862462
47429,94849.90748820694
47430,94851.90748820694
47431,94853.90745779054
47432,94855.90745779054
47433,94857.90742737544
47434,94859.90742737544
47435,94861.90739696161
47436,94863.90739696161
47437,94865.90736654907
47438,94867.90736654907
47439,94869.90733613781
47440,94871.90733613781
47441,94873.90730572783
47442,94875.90730572783
47443,94877.90727531913
47444,94879.90727531913
47445,94881.90724491171
47446,94883.90724491171
47447,94885.90721450558
47448,94887.90721450558
47449,94889.90718410074
47450,94891.90718410074
47451,94893.90715369716
47452,94895.90715369716
47453,94897.90712329486
47454,94899.90712329486
47455,94901.90709289387
47456,94903.90709289387
47457,94905.90706249414
47458,94907.90706249414
47459,94909.90703209568
47460,94911.90703209568
47461,94913.90700169854
47462,94915.90700169854
47463,94917.90697130264
47464,94919.90697130264
47465,94921.90694090804
47466,94923.90694090804
47467,94925.90691051472
47468,94927.90691051472
47469,94929.90688012267
47470,94931.90688012267
47471,94933.90684973192
47472,94935.90684973192
47473,94937.90681934243
47474,94939.90681934243
47475,94941.90678895422
47476,94943.90678895422
47477,94945.90675856732
47478,94947.90675856732
47479,94949.90672818167
47480,94951.90672818167
47481,94953.9066977973
47482,94955.9066977973
47483,94957.90666741422
47484,94959.90666741422
47485,94961.90663703243
47486,94963.90663703243
47487,94965.9066066519
47488,94967.9066066519
47489,94969.90657627265
47490,94971.90657627265
47491,94973.9065458947
47492,94975.9065458947
47493,94977.90651551801
47494,94979.90651551801
47495,94981.90648514261
47496,94983.90648514261
47497,94985.90645476848
47498,94987.90645476848
47499,94989.90642439564
47500,94991.90642439564
47501,94993.90639402406
47502,94995.90639402406
47503,94997.90636365378
47504,94999.90636365378
47505,95001.90633328477
47506,95003.90633328477
47507,95005.90630291704
47508,95007.90630291704
47509,95009.90627255058
47510,95011.90627255058
47511,95013.9062421854
47512,95015.9062421854
47513,95017.90621182151
47514,95019.90621182151
47515,95021.90618145888
47516,95023.90618145888
47517,95025.90615109754
47518,95027.90615109754
47519,95029.90612073749
47520,95031.90612073749
47521,95033.9060903787
47522,95035.9060903787
47523,95037.9060600212
47524,95039.9060600212
47525,95041.90602966497
47526,95043.90602966497
47527,95045.90599931001
47528,95047.90599931001
47529,95049.90596895633
47530,95051.90596895633
47531,95053.90593860393
47532,95055.90593860393
47533,95057.90590825281
47534,95059.90590825281
47535,95061.90587790296
47536,95063.90587790296
47537,95065.90584755439
47538,95067.90584755439
47539,95069.90581720711
47540,95071.90581720711
47541,95073.90578686108
47542,95075.90578686108
47543,95077.90575651635
47544,95079.90575651635
47545,95081.9057261729
47546,95083.9057261729
47547,95085.9056958307
47548,95087.9056958307
47549,95089.9056654898
47550,95091.9056654898
47551,95093.90563515016
47552,95095.90563515016
47553,95097.90560481181
47554,95099.90560481181
47555,95101.90557447473
47556,95103.90557447473
47557,95105.90554413892
47558,95107.90554413892
47559,95109.90551380439
47560,95111.90551380439
47561,95113.90548347114
47562,95115.90548347114
47563,95117.90545313916
47564,95119.90545313916
47565,95121.90542280846
47566,95123.90542280846
47567,95125.90539247904
47568,95127.90539247904
47569,95129.90536215088
47570,95131.90536215088
47571,95133.905331824
47572,95135.905331824
47573,95137.9053014984
47574,95139.9053014984
47575,95141.90527117407
47576,95143.90527117407
47577,95145.90524085102
47578,95147.90524085102
47579,95149.90521052925
47580,95151.90521052925
47581,95153.90518020873
47582,95155.90518020873
47583,95157.90514988951
47584,95159.90514988951
47585,95161.90511957156
47586,95163.90511957156
47587,95165.90508925487
47588,95167.90508925487
47589,95169.90505893948
47590,95171.90505893948
47591,95173.90502862533
47592,95175.90502862533
47593,95177.90499831247
47594,95179.90499831247
47595,95181.90496800089
47596,95183.90496800089
47597,95185.90493769059
47598,95187.90493769059
47599,95189.90490738154
47600,95191.90490738154
47601,95193.90487707377
47602,95195.90487707377
47603,95197.90484676728
47604,95199.90484676728
47605,95201.90481646208
47606,95203.90481646208
47607,95205.90478615812
47608,95207.90478615812
47609,95209.90475585544
47610,95211.90475585544
47611,95213.90472555405
47612,95215.90472555405
47613,95217.90469525394
47614,95219.90469525394
47615,95221.90466495507
47616,95223.90466495507
47617,95225.90463465749
47618,95227.90463465749
47619,95229.90460436119
47620,95231.90460436119
47621,95233.90457406615
47622,95235.90457406615
47623,95237.9045437724
47624,95239.9045437724
47625,95241.9045134799
47626,95243.9045134799
47627,95245.90448318867
47628,95247.90448318867
47629,95249.90445289873
47630,95251.90445289873
47631,95253.90442261005
47632,95255.90442261005
47633,95257.90439232264
47634,95259.90439232264
47635,95261.90436203653
47636,95263.90436203653
47637,95265.90433175166
47638,95267.90433175166
47639,95269.90430146808
47640,95271.90430146808
47641,95273.90427118575
47642,95275.90427118575
47643,95277.9042409047
47644,95279.9042409047
47645,95281.90421062493
47646,95283.90421062493
47647,95285.90418034644
47648,95287.90418034644
47649,95289.9041500692
47650,95291.9041500692
47651,95293.90411979324
47652,95295.90411979324
47653,95297.90408951853
47654,95299.90408951853
47655,95301.9040592451
47656,95303.9040592451
47657,95305.90402897296
47658,95307.90402897296
47659,95309.9039987021
47660,95311.9039987021
47661,95313.90396843248
47662,95315.90396843248
47663,95317.90393816413
47664,95319.90393816413
47665,95321.90390789707
47666,95323.90390789707
47667,95325.90387763127
47668,95327.90387763127
47669,95329.90384736673
47670,95331.90384736673
47671,95333.90381710348
47672,95335.90381710348
47673,95337.90378684149
47674,95339.90378684149
47675,95341.90375658075
47676,95343.90375658075
47677,95345.9037263213
47678,95347.9037263213
47679,95349.90369606312
47680,95351.90369606312
47681,95353.90366580621
47682,95355.90366580621
47683,95357.90363555057
47684,95359.90363555057
47685,95361.90360529619
47686,95363.90360529619
47687,95365.90357504308
47688,95367.90357504308
47689,95369.90354479125
47690,95371.90354479125
47691,95373.90351454067
47692,95375.90351454067
47693,95377.90348429137
47694,95379.90348429137
47695,95381.90345404335
47696,95383.90345404335
47697,95385.90342379658
47698,95387.90342379658
47699,95389.90339355108
47700,95391.90339355108
47701,95393.90336330686
47702,95395.90336330686
47703,95397.90333306389
47704,95399.90333306389
47705,95401.9033028222
47706,95403.9033028222
47707,95405.90327258178
47708,95407.90327258178
47709,95409.90324234261
47710,95411.90324234261
47711,95413.90321210472
47712,95415.90321210472
47713,95417.90318186811
47714,95419.90318186811
47715,95421.90315163275
47716,95423.90315163275
47717,95425.90312139867
47718,95427.90312139867
47719,95429.90309116585
47720,95431.90309116585
47721,95433.9030609343
47722,95435.9030609343
47723,95437.90303070401
47724,95439.90303070401
47725,95441.903000475
47726,95443.903000475
47727,95445.90297024723
47728,95447.90297024723
47729,95449.90294002075
47730,95451.90294002075
47731,95453.90290979554
47732,95455.90290979554
47733,95457.90287957157
47734,95459.90287957157
47735,95461.9028493489
47736,95463.9028493489
47737,95465.90281912748
47738,95467.90281912748
47739,95469.90278890732
47740,95471.90278890732
47741,95473.90275868843
47742,95475.90275868843
47743,95477.9027284708
47744,95479.9027284708
47745,95481.90269825445
47746,95483.90269825445
47747,95485.90266803937
47748,95487.90266803937
47749,95489.90263782554
47750,95491.90263782554
47751,95493.90260761298
47752,95495.90260761298
47753,95497.90257740169
47754,95499.90257740169
47755,95501.90254719165
47756,95503.90254719165
47757,95505.9025169829
47758,95507.9025169829
47759,95509.90248677539
47760,95511.90248677539
47761,95513.90245656917
47762,95515.90245656917
47763,95517.90242636419
47764,95519.90242636419
47765,95521.90239616048
47766,95523.90239616048
47767,95525.90236595804
47768,95527.90236595804
47769,95529.90233575687
47770,95531.90233575687
47771,95533.90230555696
47772,95535.90230555696
47773,95537.90227535831
47774,95539.90227535831
47775,95541.90224516092
47776,95543.90224516092
47777,95545.90221496481
47778,95547.90221496481
47779,95549.90218476995
47780,95551.90218476995
47781,95553.90215457637
47782,95555.90215457637
47783,95557.90212438404
47784,95559.90212438404
47785,95561.90209419298
47786,95563.90209419298
47787,95565.90206400318
47788,95567.90206400318
47789,95569.90203381464
47790,95571.90203381464
47791,95573.90200362737
47792,95575.90200362737
47793,95577.90197344136
47794,95579.90197344136
47795,95581.90194325661
47796,95583.90194325661
47797,95585.90191307313
47798,95587.90191307313
47799,95589.9018828909
47800,95591.9018828909
47801,95593.90185270995
47802,95595.90185270995
47803,95597.90182253026
47804,95599.90182253026
47805,95601.90179235183
47806,95603.90179235183
47807,95605.90176217465
47808,95607.90176217465
47809,95609.90173199875
47810,95611.90173199875
47811,95613.9017018241
47812,95615.9017018241
47813,95617.90167165072
47814,95619.90167165072
47815,95621.9016414786
47816,95623.9016414786
47817,95625.90161130774
47818,95627.90161130774
47819,95629.90158113814
47820,95631.90158113814
47821,95633.90155096981
47822,95635.90155096981
47823,95637.90152080273
47824,95639.90152080273
47825,95641.90149063693
47826,95643.90149063693
47827,95645.90146047238
47828,95647.90146047238
47829,95649.90143030908
47830,95651.90143030908
47831,95653.90140014706
47832,95655.90140014706
47833,95657.9013699863
47834,95659.9013699863
47835,95661.90133982679
47836,95663.90133982679
47837,95665.90130966854
47838,95667.90130966854
47839,95669.90127951156
47840,95671.90127951156
47841,95673.90124935584
47842,95675.90124935584
47843,95677.90121920136
47844,95679.90121920136
47845,95681.90118904816
47846,95683.90118904816
47847,95685.90115889622
47848,95687.90115889622
47849,95689.90112874555
47850,95691.90112874555
47851,95693.90109859612
47852,95695.90109859612
47853,95697.90106844796
47854,95699.90106844796
47855,95701.90103830106
47856,95703.90103830106
47857,95705.90100815542
47858,95707.90100815542
47859,95709.90097801104
47860,95711.90097801104
47861,95713.90094786792
47862,95715.90094786792
47863,95717.90091772605
47864,95719.90091772605
47865,95721.90088758545
47866,95723.90088758545
47867,95725.9008574461
47868,95727.9008574461
47869,95729.90082730801
47870,95731.90082730801
47871,95733.9007971712
47872,95735.9007971712
47873,95737.90076703562
47874,95739.90076703562
47875,95741.90073690133
47876,95743.90073690133
47877,95745.90070676827
47878,95747.90070676827
47879,95749.90067663648
47880,95751.90067663648
47881,95753.90064650595
47882,95755.90064650595
47883,95757.90061637668
47884,95759.90061637668
47885,95761.90058624867
47886,95763.90058624867
47887,95765.9005561219
47888,95767.9005561219
47889,95769.9005259964
47890,95771.9005259964
47891,95773.90049587216
47892,95775.90049587216
47893,95777.90046574918
47894,95779.90046574918
47895,95781.90043562747
47896,95783.90043562747
47897,95785.900405507
47898,95787.900405507
47899,95789.90037538778
47900,95791.90037538778
47901,95793.90034526982
47902,95795.90034526982
47903,95797.90031515315
47904,95799.90031515315
47905,95801.9002850377
47906,95803.9002850377
47907,95805.90025492353
47908,95807.90025492353
47909,95809.90022481061
47910,95811.90022481061
47911,95813.90019469894
47912,95815.90019469894
47913,95817.90016458853
47914,95819.90016458853
47915,95821.90013447938
47916,95823.90013447938
47917,95825.90010437148
47918,95827.90010437148
47919,95829.90007426485
47920,95831.90007426485
47921,95833.90004415947
47922,95835.90004415947
47923,95837.90001405534
47924,95839.90001405534
47925,95841.89998395246
47926,95843.89998395246
47927,95845.89995385087
47928,95847.89995385087
47929,95849.89992375049
47930,95851.89992375049
47931,95853.8998936514
47932,95855.8998936514
47933,95857.89986355355
47934,95859.89986355355
47935,95861.89983345696
47936,95863.89983345696
47937,95865.89980336162
47938,95867.89980336162
47939,95869.89977326756
47940,95871.89977326756
47941,95873.89974317473
47942,95875.89974317473
47943,95877.89971308317
47944,95879.89971308317
47945,95881.89968299285
47946,95883.89968299285
47947,95885.8996529038
47948,95887.8996529038
47949,95889.899622816
47950,95891.899622816
47951,95893.89959272945
47952,95895.89959272945
47953,95897.89956264416
47954,95899.89956264416
47955,95901.89953256011
47956,95903.89953256011
47957,95905.89950247735
47958,95907.89950247735
47959,95909.8994723958
47960,95911.8994723958
47961,95913.89944231554
47962,95915.89944231554
47963,95917.89941223653
47964,95919.89941223653
47965,95921.89938215875
47966,95923.89938215875
